"Step","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MIN","20251219-082014-stage1-CIFAR10-VGG8-my_superspike-4.0 - train/loss__MAX","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MIN","20251219-081942-stage1-CIFAR10-VGG8-my_triangular-4.0 - train/loss__MAX","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MIN","20251218-220526-stage1-CIFAR10-VGG8-my_sigmoid-10.0 - train/loss__MAX","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MIN","20251218-220404-stage1-CIFAR10-VGG8-my_triangular-10.0 - train/loss__MAX","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MIN","20251218-220230-stage1-CIFAR10-VGG8-my_superspike-10.0 - train/loss__MAX","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MIN","20251218-220059-stage1-CIFAR10-VGG8-my_sigmoid-4.0 - train/loss__MAX"
"19350","0.3699826756492257","0.3699826756492257","0.3699826756492257","0.42540929062912863","0.42540929062912863","0.42540929062912863","0.4278472219593823","0.4278472219593823","0.4278472219593823","1.6319891680032015","1.6319891680032015","1.6319891680032015","0.6021068400392929","0.6021068400392929","0.6021068400392929","0.32676506127851707","0.32676506127851707","0.32676506127851707"
"19400","0.3711307606051776","0.3711307606051776","0.3711307606051776","0.42343541992104744","0.42343541992104744","0.42343541992104744","0.43127436997476687","0.43127436997476687","0.43127436997476687","1.6335853481095683","1.6335853481095683","1.6335853481095683","0.6026067568743525","0.6026067568743525","0.6026067568743525","0.3287542825641711","0.3287542825641711","0.3287542825641711"
"19450","0.37236867441910587","0.37236867441910587","0.37236867441910587","0.4260227336254838","0.4260227336254838","0.4260227336254838","0.4346993868175435","0.4346993868175435","0.4346993868175435","1.6301446365167016","1.6301446365167016","1.6301446365167016","0.6040916455118623","0.6040916455118623","0.6040916455118623","0.3318833402064565","0.3318833402064565","0.3318833402064565"
"19500","0.3738238422407044","0.3738238422407044","0.3738238422407044","0.4276911573626145","0.4276911573626145","0.4276911573626145","0.43877113148657204","0.43877113148657204","0.43877113148657204","1.6333379323719537","1.6333379323719537","1.6333379323719537","0.6064980453566501","0.6064980453566501","0.6064980453566501","0.33606104391534425","0.33606104391534425","0.33606104391534425"
"19550","0.3625184893608093","0.3625184893608093","0.3625184893608093","0.41763192415237427","0.41763192415237427","0.41763192415237427","0.47046688199043274","0.47046688199043274","0.47046688199043274","1.651329755783081","1.651329755783081","1.651329755783081","0.5617872476577759","0.5617872476577759","0.5617872476577759","0.36288902163505554","0.36288902163505554","0.36288902163505554"
"19600","0.3757081493443134","0.3757081493443134","0.3757081493443134","0.4275343499931635","0.4275343499931635","0.4275343499931635","0.4208548805292915","0.4208548805292915","0.4208548805292915","1.6510086316688388","1.6510086316688388","1.6510086316688388","0.6001166654568092","0.6001166654568092","0.6001166654568092","0.3293059631889942","0.3293059631889942","0.3293059631889942"
"19650","0.3764921459231046","0.3764921459231046","0.3764921459231046","0.43133060530860823","0.43133060530860823","0.43133060530860823","0.4420637668359398","0.4420637668359398","0.4420637668359398","1.645781666925638","1.645781666925638","1.645781666925638","0.6125128909502879","0.6125128909502879","0.6125128909502879","0.3313931473115883","0.3313931473115883","0.3313931473115883"
"19700","0.37135834241939697","0.37135834241939697","0.37135834241939697","0.4278176286757387","0.4278176286757387","0.4278176286757387","0.43388347416524065","0.43388347416524065","0.43388347416524065","1.640283852223529","1.640283852223529","1.640283852223529","0.6054406497652167","0.6054406497652167","0.6054406497652167","0.3303171206783775","0.3303171206783775","0.3303171206783775"
"19750","0.3737983513085996","0.3737983513085996","0.3737983513085996","0.4284073990672382","0.4284073990672382","0.4284073990672382","0.43181056718328104","0.43181056718328104","0.43181056718328104","1.639087883987237","1.639087883987237","1.639087883987237","0.6066508236809156","0.6066508236809156","0.6066508236809156","0.3350152571996053","0.3350152571996053","0.3350152571996053"
"19800","0.37449995033532024","0.37449995033532024","0.37449995033532024","0.4302695144220177","0.4302695144220177","0.4302695144220177","0.4334434627061821","0.4334434627061821","0.4334434627061821","1.6385535528935284","1.6385535528935284","1.6385535528935284","0.6114200979352472","0.6114200979352472","0.6114200979352472","0.33597951189455283","0.33597951189455283","0.33597951189455283"
"19850","0.37691532372438236","0.37691532372438236","0.37691532372438236","0.43507668296760105","0.43507668296760105","0.43507668296760105","0.4372972514344212","0.4372972514344212","0.4372972514344212","1.6423793361828574","1.6423793361828574","1.6423793361828574","0.6169213249635855","0.6169213249635855","0.6169213249635855","0.3377779411319086","0.3377779411319086","0.3377779411319086"
"19900","0.3786561619012784","0.3786561619012784","0.3786561619012784","0.4329417519844495","0.4329417519844495","0.4329417519844495","0.43516388688332","0.43516388688332","0.43516388688332","1.6437337731364106","1.6437337731364106","1.6437337731364106","0.6162086527401905","0.6162086527401905","0.6162086527401905","0.33688357519118534","0.33688357519118534","0.33688357519118534"
"19950","0.36868237257003783","0.36868237257003783","0.36868237257003783","0.4496200293302536","0.4496200293302536","0.4496200293302536","0.4258134126663208","0.4258134126663208","0.4258134126663208","1.6885406255722046","1.6885406255722046","1.6885406255722046","0.6198194056749344","0.6198194056749344","0.6198194056749344","0.35049386620521544","0.35049386620521544","0.35049386620521544"
"20000","0.3514053372045358","0.3514053372045358","0.3514053372045358","0.4160420467456182","0.4160420467456182","0.4160420467456182","0.4130096609393756","0.4130096609393756","0.4130096609393756","1.6588322778542837","1.6588322778542837","1.6588322778542837","0.5890740359822909","0.5890740359822909","0.5890740359822909","0.32096220130721725","0.32096220130721725","0.32096220130721725"
"20050","0.3600665895776315","0.3600665895776315","0.3600665895776315","0.4269790833646601","0.4269790833646601","0.4269790833646601","0.42355705878951333","0.42355705878951333","0.42355705878951333","1.6521613836288451","1.6521613836288451","1.6521613836288451","0.5925268725915389","0.5925268725915389","0.5925268725915389","0.3228481468829242","0.3228481468829242","0.3228481468829242"
"20100","0.3603567810729146","0.3603567810729146","0.3603567810729146","0.4216474758461118","0.4216474758461118","0.4216474758461118","0.4180840449407697","0.4180840449407697","0.4180840449407697","1.6516971752047538","1.6516971752047538","1.6516971752047538","0.5929927421733737","0.5929927421733737","0.5929927421733737","0.31985814766958354","0.31985814766958354","0.31985814766958354"
"20150","0.3622480155456634","0.3622480155456634","0.3622480155456634","0.4246573865413666","0.4246573865413666","0.4246573865413666","0.42496210152194613","0.42496210152194613","0.42496210152194613","1.6461386691956292","1.6461386691956292","1.6461386691956292","0.5995476295550665","0.5995476295550665","0.5995476295550665","0.3223970821925572","0.3223970821925572","0.3223970821925572"
"20200","0.3700899093196942","0.3700899093196942","0.3700899093196942","0.42901415412242594","0.42901415412242594","0.42901415412242594","0.43101659910036966","0.43101659910036966","0.43101659910036966","1.649448791375527","1.649448791375527","1.649448791375527","0.6063914854939167","0.6063914854939167","0.6063914854939167","0.32795916188221713","0.32795916188221713","0.32795916188221713"
"20250","0.3705258853012516","0.3705258853012516","0.3705258853012516","0.4327317304188205","0.4327317304188205","0.4327317304188205","0.4335779729389375","0.4335779729389375","0.4335779729389375","1.6547862748945914","1.6547862748945914","1.6547862748945914","0.6098996620024404","0.6098996620024404","0.6098996620024404","0.3344929960946883","0.3344929960946883","0.3344929960946883"
"20300","0.37271093709601294","0.37271093709601294","0.37271093709601294","0.4347987783451875","0.4347987783451875","0.4347987783451875","0.435409742510981","0.435409742510981","0.435409742510981","1.6550869286060332","1.6550869286060332","1.6550869286060332","0.6091945764919122","0.6091945764919122","0.6091945764919122","0.33640428661472266","0.33640428661472266","0.33640428661472266"
"20350","0.33253993407676097","0.33253993407676097","0.33253993407676097","0.40940797328948975","0.40940797328948975","0.40940797328948975","0.41530106412736995","0.41530106412736995","0.41530106412736995","1.6523812444586503","1.6523812444586503","1.6523812444586503","0.590022800784362","0.590022800784362","0.590022800784362","0.308001572364255","0.308001572364255","0.308001572364255"
"20400","0.34043267736400384","0.34043267736400384","0.34043267736400384","0.405531772452852","0.405531772452852","0.405531772452852","0.41550447802612744","0.41550447802612744","0.41550447802612744","1.666834387226381","1.666834387226381","1.666834387226381","0.5875037865362306","0.5875037865362306","0.5875037865362306","0.3147668426019558","0.3147668426019558","0.3147668426019558"
"20450","0.342647522687912","0.342647522687912","0.342647522687912","0.4022418484717858","0.4022418484717858","0.4022418484717858","0.4084624001959793","0.4084624001959793","0.4084624001959793","1.6709105417508037","1.6709105417508037","1.6709105417508037","0.5886181998653572","0.5886181998653572","0.5886181998653572","0.31005165682119484","0.31005165682119484","0.31005165682119484"
"20500","0.349968454012504","0.349968454012504","0.349968454012504","0.41334929030675155","0.41334929030675155","0.41334929030675155","0.4104072559162004","0.4104072559162004","0.4104072559162004","1.6642955605094956","1.6642955605094956","1.6642955605094956","0.5904710490322678","0.5904710490322678","0.5904710490322678","0.3122348070320998","0.3122348070320998","0.3122348070320998"
"20550","0.351795851639961","0.351795851639961","0.351795851639961","0.41625722922963093","0.41625722922963093","0.41625722922963093","0.4112529384491106","0.4112529384491106","0.4112529384491106","1.6582075760244779","1.6582075760244779","1.6582075760244779","0.5915031573271643","0.5915031573271643","0.5915031573271643","0.31429656210555335","0.31429656210555335","0.31429656210555335"
"20600","0.3584920607756505","0.3584920607756505","0.3584920607756505","0.4190305219374625","0.4190305219374625","0.4190305219374625","0.413539527849637","0.413539527849637","0.413539527849637","1.6613297466894952","1.6613297466894952","1.6613297466894952","0.5948473662691932","0.5948473662691932","0.5948473662691932","0.31643091358216724","0.31643091358216724","0.31643091358216724"
"20650","0.3607231299611842","0.3607231299611842","0.3607231299611842","0.4213389502517108","0.4213389502517108","0.4213389502517108","0.4168617914089215","0.4168617914089215","0.4168617914089215","1.6586019600446695","1.6586019600446695","1.6586019600446695","0.5985384641396214","0.5985384641396214","0.5985384641396214","0.3208878895612346","0.3208878895612346","0.3208878895612346"
"20700","0.36284761300416496","0.36284761300416496","0.36284761300416496","0.42192590168013483","0.42192590168013483","0.42192590168013483","0.4178325671167555","0.4178325671167555","0.4178325671167555","1.6602056301060084","1.6602056301060084","1.6602056301060084","0.6007222655988967","0.6007222655988967","0.6007222655988967","0.32073311204832744","0.32073311204832744","0.32073311204832744"
"20750","0.3873696880681174","0.3873696880681174","0.3873696880681174","0.4158824437430927","0.4158824437430927","0.4158824437430927","0.4476248153618404","0.4476248153618404","0.4476248153618404","1.6659786445753915","1.6659786445753915","1.6659786445753915","0.6089437401720456","0.6089437401720456","0.6089437401720456","0.3220154196023941","0.3220154196023941","0.3220154196023941"
"20800","0.37249691230364335","0.37249691230364335","0.37249691230364335","0.4300013658327934","0.4300013658327934","0.4300013658327934","0.44277295833214736","0.44277295833214736","0.44277295833214736","1.679297849153861","1.679297849153861","1.679297849153861","0.6172924656898547","0.6172924656898547","0.6172924656898547","0.32037506691920453","0.32037506691920453","0.32037506691920453"
"20850","0.3628813817631453","0.3628813817631453","0.3628813817631453","0.4244309891946614","0.4244309891946614","0.4244309891946614","0.43581327761057764","0.43581327761057764","0.43581327761057764","1.6794980624690652","1.6794980624690652","1.6794980624690652","0.6165088119450957","0.6165088119450957","0.6165088119450957","0.3217710005119443","0.3217710005119443","0.3217710005119443"
"20900","0.3653527036141814","0.3653527036141814","0.3653527036141814","0.42299455337310105","0.42299455337310105","0.42299455337310105","0.4355336796869053","0.4355336796869053","0.4355336796869053","1.6734736247009105","1.6734736247009105","1.6734736247009105","0.6170382842923818","0.6170382842923818","0.6170382842923818","0.3222202021586761","0.3222202021586761","0.3222202021586761"
"20950","0.3631708750076461","0.3631708750076461","0.3631708750076461","0.42175286014874774","0.42175286014874774","0.42175286014874774","0.43233587154955194","0.43233587154955194","0.43233587154955194","1.6666307287258015","1.6666307287258015","1.6666307287258015","0.6125272996070092","0.6125272996070092","0.6125272996070092","0.32073899659148436","0.32073899659148436","0.32073899659148436"
"21000","0.36928733840263145","0.36928733840263145","0.36928733840263145","0.4273108208565403","0.4273108208565403","0.4273108208565403","0.43360118905631756","0.43360118905631756","0.43360118905631756","1.664788390663888","1.664788390663888","1.664788390663888","0.6158740712369947","0.6158740712369947","0.6158740712369947","0.3244866119871894","0.3244866119871894","0.3244866119871894"
"21050","0.36746030528007484","0.36746030528007484","0.36746030528007484","0.4256032645338919","0.4256032645338919","0.4256032645338919","0.43231648265770295","0.43231648265770295","0.43231648265770295","1.6662785966948765","1.6662785966948765","1.6662785966948765","0.6136601176567194","0.6136601176567194","0.6136601176567194","0.32382822186663385","0.32382822186663385","0.32382822186663385"
"21100","0.36905247170143024","0.36905247170143024","0.36905247170143024","0.4259233293394563","0.4259233293394563","0.4259233293394563","0.43285798651989177","0.43285798651989177","0.43285798651989177","1.665523212107401","1.665523212107401","1.665523212107401","0.61364293035376","0.61364293035376","0.61364293035376","0.32603364284076386","0.32603364284076386","0.32603364284076386"
"21150","0.33801325350194367","0.33801325350194367","0.33801325350194367","0.40866656319515127","0.40866656319515127","0.40866656319515127","0.4073649193789508","0.4073649193789508","0.4073649193789508","1.6462842322684623","1.6462842322684623","1.6462842322684623","0.5848328358418232","0.5848328358418232","0.5848328358418232","0.30410345180614573","0.30410345180614573","0.30410345180614573"
